20103.7|9929.17|37503.6|-3.36103|-37.278|299.981|3.8
20103.4|9925.39|37533.6|-3.36103|-38.259|299.981|3.9
20103|9921.52|37563.6|-3.36103|-39.24|299.981|4
20102.7|9917.55|37593.6|-3.36103|-40.221|299.981|4.1
20102.4|9913.48|37623.6|-3.36103|-41.202|299.981|4.2
20102|9909.31|37653.6|-3.36103|-42.183|299.981|4.3
20101.7|9905.04|37683.6|-3.36103|-43.164|299.981|4.4
20101.4|9900.67|37713.6|-3.36103|-44.145|299.981|4.5
20101|9896.21|37743.6|-3.36103|-45.126|299.981|4.6
20100.7|9891.65|37773.6|-3.36103|-46.107|299.981|4.7
20100.4|9886.99|37803.6|-3.36103|-47.088|299.981|4.8
20100|9882.23|37833.6|-3.36103|-48.069|299.981|4.9
20099.7|9877.37|37863.6|-3.36103|-49.05|299.981|5
20099.3|9872.42|37893.6|-3.36103|-50.031|299.981|5.1
20099|9867.37|37923.6|-3.36103|-51.012|299.981|5.2
20098.7|9862.22|37953.6|-3.36103|-51.993|299.981|5.3
20098.3|9856.97|37983.6|-3.36103|-52.974|299.981|5.4
20098|9851.62|38013.6|-3.36103|-53.955|299.981|5.5
20097.7|9846.18|38043.6|-3.36103|-54.936|299.981|5.6
20097.3|9840.64|38073.6|-3.36103|-55.917|299.981|5.7
20097|9835|38103.6|-3.36103|-56.898|299.981|5.8
20096.7|9829.26|38133.6|-3.36103|-57.879|299.981|5.9
20096.3|9823.42|38163.6|-3.36103|-58.86|299.981|6
20096|9817.48|38193.6|-3.36103|-59.841|299.981|6.1
20095.6|9811.45|38223.6|-3.36103|-60.822|299.981|6.2
20095.3|9805.32|38253.6|-3.36103|-61.803|299.981|6.3
20095|9799.09|38283.6|-3.36103|-62.784|299.981|6.4
20094.6|9792.76|38313.6|-3.36103|-63.765|299.981|6.5
20094.3|9786.34|38343.6|-3.36103|-64.746|299.981|6.6
20094|9779.81|38373.6|-3.36103|-65.727|299.981|6.7
20093.6|9773.19|38403.6|-3.36103|-66.708|299.981|6.8
20093.3|9766.47|38433.6|-3.36103|-67.689|299.981|6.9
20093|9759.65|38463.6|-3.36103|-68.67|299.981|7
20092.6|9752.74|38493.6|-3.36103|-69.651|299.981|7.1
20092.3|9745.72|38523.6|-3.36103|-70.632|299.981|7.2
20092|9738.61|38553.6|-3.36103|-71.613|299.981|7.3
20091.6|9731.4|38583.6|-3.36103|-72.594|299.981|7.4
20091.3|9724.09|38613.6|-3.36103|-73.575|299.981|7.5
20090.9|9716.69|38643.6|-3.36103|-74.556|299.981|7.6
20090.6|9709.18|38673.6|-3.36103|-75.537|299.981|7.7
20090.3|9701.58|38703.5|-3.36103|-76.518|299.981|7.8
20089.9|9693.88|38733.5|-3.36103|-77.499|299.981|7.9
20089.6|9686.08|38763.5|-3.36103|-78.48|299.981|8
20089.3|9678.18|38793.5|-3.36103|-79.461|299.981|8.1
20088.9|9670.19|38823.5|-3.36103|-80.442|299.981|8.2
20088.6|9662.09|38853.5|-3.36103|-81.423|299.981|8.3
20088.3|9653.9|38883.5|-3.36103|-82.404|299.981|8.4
20087.9|9645.61|38913.5|-3.36103|-83.385|299.981|8.5
20087.6|9637.23|38943.5|-3.36103|-84.366|299.981|8.6
20087.2|9628.74|38973.5|-3.36103|-85.347|299.981|8.7
20086.9|9620.16|39003.5|-3.36103|-86.328|299.981|8.8
20086.6|9611.47|39033.5|-3.36103|-87.309|299.981|8.9
20086.2|9602.69|39063.5|-3.36103|-88.29|299.981|9
20085.9|9593.82|39093.5|-3.36103|-89.271|299.981|9.1
20085.6|9584.84|39123.5|-3.36103|-90.252|299.981|9.2
20085.2|9575.77|39153.5|-3.36103|-91.233|299.981|9.3
20084.9|9566.59|39183.5|-3.36103|-92.214|299.981|9.4
20084.6|9557.32|39213.5|-3.36103|-93.195|299.981|9.5
20084.2|9547.96|39243.5|-3.36103|-94.176|299.981|9.6
20083.9|9538.49|39273.5|-3.36103|-95.157|299.981|9.7
20083.6|9528.92|39303.5|-3.36103|-96.138|299.981|9.8
20083.2|9519.26|39333.5|-3.36103|-97.119|299.981|9.9
20082.9|9509.5|39363.5|-3.36103|-98.1|299.981|10
20082.5|9499.64|39393.5|-3.36103|-99.081|299.981|10.1
20082.2|9489.68|39423.5|-3.36103|-100.062|299.981|10.2
20081.9|9479.63|39453.5|-3.36103|-101.043|299.981|10.3
20081.5|9469.48|39483.5|-3.36103|-102.024|299.981|10.4
20081.2|9459.22|39513.5|-3.36103|-103.005|299.981|10.5
20080.9|9448.87|39543.5|-3.36103|-103.986|299.981|10.6
20080.5|9438.43|39573.5|-3.36103|-104.967|299.981|10.7
20080.2|9427.88|39603.5|-3.36103|-105.948|299.981|10.8
20079.9|9417.24|39633.5|-3.36103|-106.929|299.981|10.9
20079.5|9406.49|39663.5|-3.36103|-107.91|299.981|11
20079.2|9395.65|39693.5|-3.36103|-108.891|299.981|11.1
20078.8|9384.72|39723.5|-3.36103|-109.872|299.981|11.2
20078.5|9373.68|39753.5|-3.36103|-110.853|299.981|11.3
20078.2|9362.55|39783.5|-3.36103|-111.834|299.981|11.4
20077.8|9351.31|39813.5|-3.36103|-112.815|299.981|11.5
20077.5|9339.98|39843.5|-3.36103|-113.796|299.981|11.6
20077.2|9328.55|39873.5|-3.36103|-114.777|299.981|11.7
20076.8|9317.03|39903.5|-3.36103|-115.758|299.981|11.8
20076.5|9305.4|39933.5|-3.36103|-116.739|299.981|11.9
20076.2|9293.68|39963.5|-3.36103|-117.72|299.981|12
20075.8|9281.86|39993.5|-3.36103|-118.701|299.981|12.1
20075.5|9269.94|40023.5|-3.36103|-119.682|299.981|12.2
20075.1|9257.92|40053.5|-3.36103|-120.663|299.981|12.3
20074.8|9245.81|40083.5|-3.36103|-121.644|299.981|12.4
20074.5|9233.59|40113.5|-3.36103|-122.625|299.981|12.5
20074.1|9221.28|40143.5|-3.36103|-123.606|299.981|12.6
20073.8|9208.87|40173.5|-3.36103|-124.587|299.981|12.7
20073.5|9196.36|40203.5|-3.36103|-125.568|299.981|12.8
20073.1|9183.76|40233.5|-3.36103|-126.549|299.981|12.9
20072.8|9171.05|40263.5|-3.36103|-127.53|299.981|13
20072.5|9158.25|40293.4|-3.36103|-128.511|299.981|13.1
20072.1|9145.35|40323.4|-3.36103|-129.492|299.981|13.2
20071.8|9132.35|40353.4|-3.36103|-130.473|299.981|13.3
20071.5|9119.26|40383.4|-3.36103|-131.454|299.981|13.4
20071.1|9106.06|40413.4|-3.36103|-132.435|299.981|13.5
20070.8|9092.77|40443.4|-3.36103|-133.416|299.981|13.6
20070.4|9079.38|40473.4|-3.36103|-134.397|299.981|13.7
20070.1|9065.89|40503.4|-3.36103|-135.378|299.981|13.8
20069.8|9052.3|40533.4|-3.36103|-136.359|299.981|13.9
20069.4|9038.62|40563.4|-3.36103|-137.34|299.981|14
20069.1|9024.84|40593.4|-3.36103|-138.321|299.981|14.1
20068.8|9010.96|40623.4|-3.36103|-139.302|299.981|14.2
20068.4|8996.98|40653.4|-3.36103|-140.283|299.981|14.3
20068.1|8982.9|40683.4|-3.36103|-141.264|299.981|14.4
20067.8|8968.72|40713.4|-3.36103|-142.245|299.981|14.5
20067.4|8954.45|40743.4|-3.36103|-143.226|299.981|14.6
20067.1|8940.08|40773.4|-3.36103|-144.207|299.981|14.7
20066.7|8925.61|40803.4|-3.36103|-145.188|299.981|14.8
20066.4|8911.04|40833.4|-3.36103|-146.169|299.981|14.9
20066.1|8896.37|40863.4|-3.36103|-147.15|299.981|15
20065.7|8881.61|40893.4|-3.36103|-148.131|299.981|15.1
20065.4|8866.75|40923.4|-3.36103|-149.112|299.981|15.2
20065.1|8851.79|40953.4|-3.36103|-150.093|299.981|15.3
20064.7|8836.73|40983.4|-3.36103|-151.074|299.981|15.4
20064.4|8821.57|41013.4|-3.36103|-152.055|299.981|15.5
20064.1|8806.32|41043.4|-3.36103|-153.036|299.981|15.6
20063.7|8790.97|41073.4|-3.36103|-154.017|299.981|15.7
20063.4|8775.52|41103.4|-3.36103|-154.998|299.981|15.8
20063|8759.97|41133.4|-3.36103|-155.979|299.981|15.9
20062.7|8744.32|41163.4|-3.36103|-156.96|299.981|16
20062.4|8728.57|41193.4|-3.36103|-157.941|299.981|16.1
20062|8712.73|41223.4|-3.36103|-158.922|299.981|16.2
20061.7|8696.79|41253.4|-3.36103|-159.903|299.981|16.3
20061.4|8680.75|41283.4|-3.36103|-160.884|299.981|16.4
20061|8664.61|41313.4|-3.36103|-161.865|299.981|16.5
20060.7|8648.38|41343.4|-3.36103|-162.846|299.981|16.6
20060.4|8632.04|41373.4|-3.36103|-163.827|299.981|16.7
20060|8615.61|41403.4|-3.36103|-164.808|299.981|16.8
20059.7|8599.08|41433.4|-3.36103|-165.789|299.981|16.9
20059.4|8582.45|41463.4|-3.36103|-166.77|299.981|17
20059|8565.73|41493.4|-3.36103|-167.751|299.981|17.1
20058.7|8548.9|41523.4|-3.36103|-168.732|299.981|17.2
20058.3|8531.98|41553.4|-3.36103|-169.713|299.981|17.3
20058|8514.96|41583.4|-3.36103|-170.694|299.981|17.4
20057.7|8497.84|41613.4|-3.36103|-171.675|299.981|17.5
20057.3|8480.63|41643.4|-3.36103|-172.656|299.981|17.6
20057|8463.31|41673.4|-3.36103|-173.637|299.981|17.7
20056.7|8445.9|41703.4|-3.36103|-174.618|299.981|17.8
20056.3|8428.39|41733.4|-3.36103|-175.599|299.981|17.9
20056|8410.78|41763.4|-3.36103|-176.58|299.981|18
20055.7|8393.07|41793.4|-3.36103|-177.561|299.981|18.1
20055.3|8375.27|41823.4|-3.36103|-178.542|299.981|18.2
20055|8357.36|41853.4|-3.36103|-179.523|299.981|18.3
20054.6|8339.36|41883.3|-3.36103|-180.504|299.981|18.4
20054.3|8321.26|41913.3|-3.36103|-181.485|299.981|18.5
20054|8303.07|41943.3|-3.36103|-182.466|299.981|18.6
20053.6|8284.77|41973.3|-3.36103|-183.447|299.981|18.7
20053.3|8266.38|42003.3|-3.36103|-184.428|299.981|18.8
20053|8247.88|42033.3|-3.36103|-185.409|299.981|18.9
20052.6|8229.29|42063.3|-3.36103|-186.39|299.981|19
20052.3|8210.61|42093.3|-3.36103|-187.371|299.981|19.1
20052|8191.82|42123.3|-3.36103|-188.352|299.981|19.2
20051.6|8172.94|42153.3|-3.36103|-189.333|299.981|19.3
20051.3|8153.95|42183.3|-3.36103|-190.314|299.981|19.4
20050.9|8134.87|42213.3|-3.36103|-191.295|299.981|19.5
20050.6|8115.7|42243.3|-3.36103|-192.276|299.981|19.6
20050.3|8096.42|42273.3|-3.36103|-193.257|299.981|19.7
20049.9|8077.04|42303.3|-3.36103|-194.238|299.981|19.8
20049.6|8057.57|42333.3|-3.36103|-195.219|299.981|19.9
20049.3|8038|42363.3|-3.36103|-196.2|299.981|20
20048.9|8018.33|42393.3|-3.36103|-197.181|299.981|20.1
20048.6|7998.56|42423.3|-3.36103|-198.162|299.981|20.2
20048.3|7978.7|42453.3|-3.36103|-199.143|299.981|20.3
20047.9|7958.74|42483.3|-3.36103|-200.124|299.981|20.4
20047.6|7938.67|42513.3|-3.36103|-201.105|299.981|20.5
20047.3|7918.51|42543.3|-3.36103|-202.086|299.981|20.6
20046.9|7898.26|42573.3|-3.36103|-203.067|299.981|20.7
20046.6|7877.9|42603.3|-3.36103|-204.048|299.981|20.8
20046.2|7857.45|42633.3|-3.36103|-205.029|299.981|20.9
20045.9|7836.89|42663.3|-3.36103|-206.01|299.981|21
20045.6|7816.24|42693.3|-3.36103|-206.991|299.981|21.1
20045.2|7795.5|42723.3|-3.36103|-207.972|299.981|21.2
20044.9|7774.65|42753.3|-3.36103|-208.953|299.981|21.3
20044.6|7753.71|42783.3|-3.36103|-209.934|299.981|21.4
20044.2|7732.66|42813.3|-3.36103|-210.915|299.981|21.5
20043.9|7711.52|42843.3|-3.36103|-211.896|299.981|21.6
20043.6|7690.28|42873.3|-3.36103|-212.877|299.981|21.7
20043.2|7668.95|42903.3|-3.36103|-213.858|299.981|21.8
20042.9|7647.51|42933.3|-3.36103|-214.839|299.981|21.9
20042.5|7625.98|42963.3|-3.36103|-215.82|299.981|22
20042.2|7604.35|42993.3|-3.36103|-216.801|299.981|22.1
20041.9|7582.62|43023.3|-3.36103|-217.782|299.981|22.2
20041.5|7560.79|43053.3|-3.36103|-218.763|299.981|22.3
20041.2|7538.87|43083.3|-3.36103|-219.744|299.981|22.4
20040.9|7516.84|43113.3|-3.36103|-220.725|299.981|22.5
20040.5|7494.72|43143.3|-3.36103|-221.706|299.981|22.6
20040.2|7472.5|43173.3|-3.36103|-222.687|299.981|22.7
20039.9|7450.18|43203.3|-3.36103|-223.668|299.981|22.8
20039.5|7427.77|43233.3|-3.36103|-224.649|299.981|22.9
20039.2|7405.25|43263.3|-3.36103|-225.63|299.981|23
20038.8|7382.64|43293.3|-3.36103|-226.611|299.981|23.1
20038.5|7359.93|43323.3|-3.36103|-227.592|299.981|23.2
20038.2|7337.12|43353.3|-3.36103|-228.573|299.981|23.3
20037.8|7314.22|43383.3|-3.36103|-229.554|299.981|23.4
20037.5|7291.21|43413.3|-3.36103|-230.535|299.981|23.5
20037.2|7268.11|43443.3|-3.36103|-231.516|299.981|23.6
20036.8|7244.91|43473.2|-3.36103|-232.497|299.981|23.7
20036.5|7221.61|43503.2|-3.36103|-233.478|299.981|23.8
20036.2|7198.21|43533.2|-3.36103|-234.459|299.981|23.9
20035.8|7174.72|43563.2|-3.36103|-235.44|299.981|24
20035.5|7151.13|43593.2|-3.36103|-236.421|299.981|24.1
20035.2|7127.44|43623.2|-3.36103|-237.402|299.981|24.2
20034.8|7103.65|43653.2|-3.36103|-238.383|299.981|24.3
20034.5|7079.76|43683.2|-3.36103|-239.364|299.981|24.4
20034.1|7055.77|43713.2|-3.36103|-240.345|299.981|24.5
20033.8|7031.69|43743.2|-3.36103|-241.326|299.981|24.6
20033.5|7007.51|43773.2|-3.36103|-242.307|299.981|24.7
20033.1|6983.23|43803.2|-3.36103|-243.288|299.981|24.8
20032.8|6958.85|43833.2|-3.36103|-244.269|299.981|24.9
20032.5|6934.37|43863.2|-3.36103|-245.25|299.981|25
20032.1|6909.8|43893.2|-3.36103|-246.231|299.981|25.1
20031.8|6885.13|43923.2|-3.36103|-247.212|299.981|25.2
20031.5|6860.36|43953.2|-3.36103|-248.193|299.981|25.3
20031.1|6835.49|43983.2|-3.36103|-249.174|299.981|25.4
20030.8|6810.52|44013.2|-3.36103|-250.155|299.981|25.5
20030.4|6785.46|44043.2|-3.36103|-251.136|299.981|25.6
20030.1|6760.3|44073.2|-3.36103|-252.117|299.981|25.7
20029.8|6735.04|44103.2|-3.36103|-253.098|299.981|25.8
20029.4|6709.68|44133.2|-3.36103|-254.079|299.981|25.9
20029.1|6684.22|44163.2|-3.36103|-255.06|299.981|26
20028.8|6658.66|44193.2|-3.36103|-256.041|299.981|26.1
20028.4|6633.01|44223.2|-3.36103|-257.022|299.981|26.2
20028.1|6607.26|44253.2|-3.36103|-258.003|299.981|26.3
20027.8|6581.41|44283.2|-3.36103|-258.984|299.981|26.4
20027.4|6555.46|44313.2|-3.36103|-259.965|299.981|26.5
20027.1|6529.42|44343.2|-3.36103|-260.946|299.981|26.6
20026.7|6503.27|44373.2|-3.36103|-261.927|299.981|26.7
20026.4|6477.03|44403.2|-3.36103|-262.908|299.981|26.8
20026.1|6450.69|44433.2|-3.36103|-263.889|299.981|26.9
20025.7|6424.25|44463.2|-3.36103|-264.87|299.981|27
20025.4|6397.72|44493.2|-3.36103|-265.851|299.981|27.1
20025.1|6371.08|44523.2|-3.36103|-266.832|299.981|27.2
20024.7|6344.35|44553.2|-3.36103|-267.813|299.981|27.3
20024.4|6317.52|44583.2|-3.36103|-268.794|299.981|27.4
20024.1|6290.59|44613.2|-3.36103|-269.775|299.981|27.5
20023.7|6263.57|44643.2|-3.36103|-270.756|299.981|27.6
20023.4|6236.44|44673.2|-3.36103|-271.737|299.981|27.7
20023.1|6209.22|44703.2|-3.36103|-272.718|299.981|27.8
20022.7|6181.9|44733.2|-3.36103|-273.699|299.981|27.9
20022.4|6154.48|44763.2|-3.36103|-274.68|299.981|28
20022|6126.96|44793.2|-3.36103|-275.661|299.981|28.1
20021.7|6099.35|44823.2|-3.36103|-276.642|299.981|28.2
20021.4|6071.63|44853.2|-3.36103|-277.623|299.981|28.3
20021|6043.82|44883.2|-3.36103|-278.604|299.981|28.4
20020.7|6015.91|44913.2|-3.36103|-279.585|299.981|28.5
20020.4|5987.91|44943.2|-3.36103|-280.566|299.981|28.6
20020|5959.8|44973.2|-3.36103|-281.547|299.981|28.7
20019.7|5931.6|45003.2|-3.36103|-282.528|299.981|28.8
20019.4|5903.29|45033.2|-3.36103|-283.509|299.981|28.9
20019|5874.89|45063.1|-3.36103|-284.49|299.981|29
20018.7|5846.4|45093.1|-3.36103|-285.471|299.981|29.1
20018.3|5817.8|45123.1|-3.36103|-286.452|299.981|29.2
20018|5789.11|45153.1|-3.36103|-287.433|299.981|29.3
20017.7|5760.31|45183.1|-3.36103|-288.414|299.981|29.4
20017.3|5731.42|45213.1|-3.36103|-289.395|299.981|29.5
20017|5702.44|45243.1|-3.36103|-290.376|299.981|29.6
20016.7|5673.35|45273.1|-3.36103|-291.357|299.981|29.7
20016.3|5644.16|45303.1|-3.36103|-292.338|299.981|29.8
20016|5614.88|45333.1|-3.36103|-293.319|299.981|29.9
20015.7|5585.5|45363.1|-3.36103|-294.3|299.981|30
20015.3|5556.02|45393.1|-3.36103|-295.281|299.981|30.1
20015|5526.44|45423.1|-3.36103|-296.262|299.981|30.2
20014.6|5496.77|45453.1|-3.36103|-297.243|299.981|30.3
20014.3|5467|45483.1|-3.36103|-298.224|299.981|30.4
20014|5437.12|45513.1|-3.36103|-299.205|299.981|30.5
20013.6|5407.15|45543.1|-3.36103|-300.186|299.981|30.6
20013.3|5377.09|45573.1|-3.36103|-301.167|299.981|30.7
20013|5346.92|45603.1|-3.36103|-302.148|299.981|30.8
20012.6|5316.66|45633.1|-3.36103|-303.129|299.981|30.9
20012.3|5286.29|45663.1|-3.36103|-304.11|299.981|31
20012|5255.83|45693.1|-3.36103|-305.091|299.981|31.1
20011.6|5225.28|45723.1|-3.36103|-306.072|299.981|31.2
20011.3|5194.62|45753.1|-3.36103|-307.053|299.981|31.3
20011|5163.87|45783.1|-3.36103|-308.034|299.981|31.4
20010.6|5133.01|45813.1|-3.36103|-309.015|299.981|31.5
20010.3|5102.06|45843.1|-3.36103|-309.996|299.981|31.6
20009.9|5071.01|45873.1|-3.36103|-310.977|299.981|31.7
20009.6|5039.87|45903.1|-3.36103|-311.958|299.981|31.8
20009.3|5008.62|45933.1|-3.36103|-312.939|299.981|31.9
20008.9|4977.28|45963.1|-3.36103|-313.92|299.981|32
20008.6|4945.84|45993.1|-3.36103|-314.901|299.981|32.1
20008.3|4914.3|46023.1|-3.36103|-315.882|299.981|32.2
20007.9|4882.66|46053.1|-3.36103|-316.863|299.981|32.3
20007.6|4850.93|46083.1|-3.36103|-317.844|299.981|32.4
20007.3|4819.09|46113.1|-3.36103|-318.825|299.981|32.5
20006.9|4787.16|46143.1|-3.36103|-319.806|299.981|32.6
20006.6|4755.13|46173.1|-3.36103|-320.787|299.981|32.7
20006.2|4723|46203.1|-3.36103|-321.768|299.981|32.8
20005.9|4690.78|46233.1|-3.36103|-322.749|299.981|32.9
20005.6|4658.45|46263.1|-3.36103|-323.73|299.981|33
20005.2|4626.03|46293.1|-3.36103|-324.711|299.981|33.1
20004.9|4593.51|46323.1|-3.36103|-325.692|299.981|33.2
20004.6|4560.89|46353.1|-3.36103|-326.673|299.981|33.3
20004.2|4528.18|46383.1|-3.36103|-327.654|299.981|33.4
20003.9|4495.36|46413.1|-3.36103|-328.635|299.981|33.5
20003.6|4462.45|46443.1|-3.36103|-329.616|299.981|33.6
20003.2|4429.44|46473.1|-3.36103|-330.597|299.981|33.7
20002.9|4396.33|46503.1|-3.36103|-331.578|299.981|33.8
20002.5|4363.12|46533.1|-3.36103|-332.559|299.981|33.9
20002.2|4329.82|46563.1|-3.36103|-333.54|299.981|34
20001.9|4296.42|46593.1|-3.36103|-334.521|299.981|34.1
20001.5|4262.92|46623.1|-3.36103|-335.502|299.981|34.2
20001.2|4229.32|46653|-3.36103|-336.483|299.981|34.3
20000.9|4195.62|46683|-3.36103|-337.464|299.981|34.4
20000.5|4161.82|46713|-3.36103|-338.445|299.981|34.5
20000.2|4127.93|46743|-3.36103|-339.426|299.981|34.6
19999.9|4093.94|46773|-3.36103|-340.407|299.981|34.7
19999.5|4059.85|46803|-3.36103|-341.388|299.981|34.8
19999.2|4025.66|46833|-3.36103|-342.369|299.981|34.9
19998.9|3991.37|46863|-3.36103|-343.35|299.981|35
19998.5|3956.99|46893|-3.36103|-344.331|299.981|35.1
19998.2|3922.51|46923|-3.36103|-345.312|299.981|35.2
19997.8|3887.93|46953|-3.36103|-346.293|299.981|35.3
19997.5|3853.25|46983|-3.36103|-347.274|299.981|35.4
19997.2|3818.47|47013|-3.36103|-348.255|299.981|35.5
19996.8|3783.6|47043|-3.36103|-349.236|299.981|35.6
19996.5|3748.63|47073|-3.36103|-350.217|299.981|35.7
19996.2|3713.56|47103|-3.36103|-351.198|299.981|35.8
19995.8|3678.39|47133|-3.36103|-352.179|299.981|35.9
19995.5|3643.12|47163|-3.36103|-353.16|299.981|36
19995.2|3607.75|47193|-3.36103|-354.141|299.981|36.1
19994.8|3572.29|47223|-3.36103|-355.122|299.981|36.2
19994.5|3536.73|47253|-3.36103|-356.103|299.981|36.3
19994.1|3501.07|47283|-3.36103|-357.084|299.981|36.4
19993.8|3465.31|47313|-3.36103|-358.065|299.981|36.5
19993.5|3429.46|47343|-3.36103|-359.046|299.981|36.6
19993.1|3393.5|47373|-3.36103|-360.027|299.981|36.7
19992.8|3357.45|47403|-3.36103|-361.008|299.981|36.8
19992.5|3321.3|47433|-3.36103|-361.989|299.981|36.9
19992.1|3285.05|47463|-3.36103|-362.97|299.981|37
19991.8|3248.71|47493|-3.36103|-363.951|299.981|37.1
19991.5|3212.26|47523|-3.36103|-364.932|299.981|37.2
19991.1|3175.72|47553|-3.36103|-365.913|299.981|37.3
19990.8|3139.08|47583|-3.36103|-366.894|299.981|37.4
19990.4|3102.34|47613|-3.36103|-367.875|299.981|37.5
19990.1|3065.51|47643|-3.36103|-368.856|299.981|37.6
19989.8|3028.57|47673|-3.36103|-369.837|299.981|37.7
19989.4|2991.54|47703|-3.36103|-370.818|299.981|37.8
19989.1|2954.41|47733|-3.36103|-371.799|299.981|37.9
19988.8|2917.18|47763|-3.36103|-372.78|299.981|38
19988.4|2879.85|47793|-3.36103|-373.761|299.981|38.1
19988.1|2842.43|47823|-3.36103|-374.742|299.981|38.2
19987.8|2804.9|47853|-3.36103|-375.723|299.981|38.3
19987.4|2767.28|47883|-3.36103|-376.704|299.981|38.4
19987.1|2729.56|47913|-3.36103|-377.685|299.981|38.5
19986.8|2691.75|47943|-3.36103|-378.666|299.981|38.6
19986.4|2653.83|47973|-3.36103|-379.647|299.981|38.7
19986.1|2615.82|48003|-3.36103|-380.628|299.981|38.8
19985.7|2577.7|48033|-3.36103|-381.609|299.981|38.9
19985.4|2539.49|48063|-3.36103|-382.59|299.981|39
19985.1|2501.19|48093|-3.36103|-383.571|299.981|39.1
19984.7|2462.78|48123|-3.36103|-384.552|299.981|39.2
19984.4|2424.28|48153|-3.36103|-385.533|299.981|39.3
19984.1|2385.67|48183|-3.36103|-386.514|299.981|39.4
19983.7|2346.97|48213|-3.36103|-387.495|299.981|39.5
19983.4|2308.18|48242.9|-3.36103|-388.476|299.981|39.6
19983.1|2269.28|48272.9|-3.36103|-389.457|299.981|39.7
19982.7|2230.28|48302.9|-3.36103|-390.438|299.981|39.8
19982.4|2191.19|48332.9|-3.36103|-391.419|299.981|39.9
19982|2152|48362.9|-3.36103|-392.4|299.981|40
19981.7|2112.71|48392.9|-3.36103|-393.381|299.981|40.1
19981.4|2073.32|48422.9|-3.36103|-394.362|299.981|40.2
19981|2033.84|48452.9|-3.36103|-395.343|299.981|40.3
19980.7|1994.26|48482.9|-3.36103|-396.324|299.981|40.4
19980.4|1954.57|48512.9|-3.36103|-397.305|299.981|40.5
19980|1914.79|48542.9|-3.36103|-398.286|299.981|40.6
19979.7|1874.92|48572.9|-3.36103|-399.267|299.981|40.7
19979.4|1834.94|48602.9|-3.36103|-400.248|299.981|40.8
19979|1794.87|48632.9|-3.36103|-401.229|299.981|40.9
19978.7|1754.69|48662.9|-3.36103|-402.21|299.981|41
19978.3|1714.42|48692.9|-3.36103|-403.191|299.981|41.1
19978|1674.06|48722.9|-3.36103|-404.172|299.981|41.2
19977.7|1633.59|48752.9|-3.36103|-405.153|299.981|41.3
19977.3|1593.03|48782.9|-3.36103|-406.134|299.981|41.4
19977|1552.36|48812.9|-3.36103|-407.115|299.981|41.5
19976.7|1511.6|48842.9|-3.36103|-408.096|299.981|41.6
19976.3|1470.74|48872.9|-3.36103|-409.077|299.981|41.7
19976|1429.79|48902.9|-3.36103|-410.058|299.981|41.8
19975.7|1388.73|48932.9|-3.36103|-411.039|299.981|41.9
